id,task,win,startf,posx_mean,posx_std,posy_mean,posy_std,eyex_mean,eyex_std,eyey_mean,eyey_std,eyexpos_corr,eyeypos_corr,path_total,path_speed,path_speed_sd,straightness,
211,2,67,41953,12.3997,6.3919,10.467,2.808,49.4051,14.8743,26.2601,3.8262,0.017868,-0.18059,9.2692,0.92692,0.21164,1.011,
211,2,68,42103,3.5656,14.5401,8.6929,3.6214,48.8019,16.9373,27.2067,3.3632,0.36775,-0.078902,8.3302,0.83302,0.18308,1.0071,
211,2,69,42253,0.36934,13.3082,8.6046,3.6305,47.1656,15.744,27.7988,3.1867,0.44619,-0.14941,7.087,0.7087,0.17533,1.202,
211,2,70,42403,-1.9171,16.8272,8.9739,2.9587,47.9226,18.2825,29.6499,4.3689,0.59581,-0.48006,7.1131,0.71131,0.14433,1.0305,
211,2,71,42553,-0.37755,21.2878,7.9072,4.0319,51.834,21.0237,30.5483,4.5563,0.7954,-0.23852,8.2881,0.82881,0.065871,1.0537,
211,2,72,42703,3.2697,14.218,5.971,3.7781,54.0768,16.5605,27.9418,5.2198,0.66381,0.17197,9.3047,0.93047,0.092398,1.2107,
211,2,73,42853,1.1017,5.7189,6.2585,4.2186,49.4208,14.4717,26.816,7.9522,0.11925,0.091399,10.7595,1.0759,0.12267,1.0783,
211,2,74,43003,-1.2222,4.4317,8.0975,5.3067,41.8045,12.8554,27.8662,9.1169,0.41566,0.044954,11.8916,1.1892,0.10608,1.002,
211,2,75,43153,-2.8995,10.7779,8.679,7.3407,42.6718,14.213,37.5016,14.3508,0.81607,0.36733,10.0438,1.0044,0.34395,1.047,
211,2,76,43303,3.1988,13.2674,13.5495,10.5127,53.3351,17.5503,41.2529,14.9709,0.87635,-0.061204,6.9532,0.69532,0.33316,4.7025,
212,1,1,11174,-18.2341,0.24015,-1.3287,0.28615,47.0693,7.9883,32.0335,8.3596,-0.16883,0.52462,13.436,1.3436,0.32802,1.0171,
212,1,2,11324,-18.3068,0.13157,-0.81507,0.33283,46.913,5.8574,28.3605,8.1374,-0.28267,0.1239,12.4996,1.25,0.41057,1.0042,
212,1,3,11474,-18.2102,0.29905,-0.31482,0.28603,46.1575,5.4863,29.4985,7.9651,0.038951,-0.32207,10.485,1.0485,0.25061,1.0243,
212,1,4,11624,-18.3489,0.42394,0.08379,0.26852,46.7144,6.1464,29.1133,7.975,0.10836,-0.27784,11.7589,1.1759,0.19695,1.0281,
212,1,5,11774,-18.1196,0.48078,-0.093468,0.38698,45.3743,6.5262,27.3407,8.6506,-0.047765,-0.098132,10.2991,1.0299,0.26563,1.032,
212,1,6,11924,-17.5322,0.23074,-0.4267,0.082085,42.1584,8.1779,28.9972,9.2043,-0.39923,0.40071,12.3489,1.2349,0.36681,1.0028,
212,1,7,12074,-17.1762,0.21075,-0.43512,0.083888,39.8295,9.8208,32.8706,10.2926,-0.12445,0.40883,13.759,1.3759,0.18005,1.077,
212,1,8,12224,-16.8629,0.2085,-0.50352,0.13979,42.116,9.5624,33.3194,11.0557,0.058293,0.11389,12.4477,1.2448,0.089173,1.0448,
212,1,9,12374,-16.9049,0.30024,-0.2271,0.33822,46.3054,8.9598,28.7869,9.6508,-0.34246,0.38514,13.4244,1.3424,0.086288,1.0014,
212,1,10,12524,-17.361,0.34942,0.10356,0.077425,49.784,8.9632,26.5639,7.5558,-0.27786,0.15785,11.3096,1.131,0.31482,1.0227,
212,1,11,12674,-17.8727,0.31779,-0.0089905,0.16923,50.8363,9.6562,28.0555,8.0824,0.090897,0.07204,11.4124,1.1412,0.40331,1.0139,
212,1,12,12824,-18.3246,0.27326,-0.16982,0.10359,49.9674,10.5374,27.5751,9.1875,0.048052,0.11899,12.4976,1.2498,0.33765,1.0029,
212,1,13,12974,-18.5386,0.10282,-0.1705,0.061405,49.1607,9.7596,24.6818,7.9232,-0.1643,-0.10867,11.9219,1.1922,0.31175,1.0102,
212,1,14,13124,-18.7609,0.24303,-0.068539,0.10697,46.2738,9.5228,24.9578,7.5762,0.19649,-0.38068,14.4776,1.4478,0.31842,1.0069,
212,1,15,13274,-19.2257,0.30387,0.24132,0.2563,45.5768,9.9875,27.2274,7.8006,-0.13828,-0.19189,11.3986,1.1399,0.48121,1.0038,
212,1,16,13424,-19.6147,0.19817,0.54414,0.12584,49.5249,12.2283,27.56,5.7089,-0.096687,0.018375,8.2345,0.82345,0.1757,1.0056,
212,1,17,13574,-19.7478,0.054701,0.77182,0.19205,55.6743,13.8986,26.5276,5.668,0.27614,-0.032112,11.7388,1.1739,0.25203,1.0039,
212,1,18,13724,-19.5257,0.26949,1.1337,0.26462,57.706,12.0594,25.261,7.1327,-0.073015,-0.15715,13.3733,1.3373,0.1953,1.0069,
212,1,19,13874,-19.2308,0.19503,1.7274,0.46449,52.3033,10.3622,25.9938,11.0041,-0.07883,0.11684,9.5822,0.95822,0.37073,1.0166,
212,1,20,14024,-18.9951,0.19249,2.5579,0.49672,52.1647,13.9257,26.2745,11.7327,0.16539,0.032093,8.5598,0.85598,0.29838,1.049,
212,1,21,14174,-20.7853,5.6875,5.3782,3.1502,48.7146,15.9092,26.7391,11.3103,0.19337,-0.17501,12.3486,1.2349,0.25997,1.0253,
212,1,22,14324,-18.4905,6.9441,4.6675,4.3319,45.3982,12.9493,26.6664,12.1579,0.18787,-0.13919,14.7483,1.4748,0.24574,1.0078,
212,1,23,14474,-15.7629,2.0458,0.33024,2.6724,51.3565,12.564,24.4793,9.4061,-0.28283,0.34827,11.9095,1.191,0.45945,1.002,
212,1,24,14624,-17.8193,0.70226,-0.79802,0.84354,55.0427,11.3924,23.215,5.8154,-0.31002,0.32935,9.4664,0.94664,0.28773,1.0125,
212,1,25,14774,-21.1716,5.2141,-0.37674,1.5166,54.0656,11.195,23.0379,4.903,0.12616,-0.063173,8.4009,0.84009,0.2959,1.0269,
212,1,26,14924,-21.7622,4.9124,-1.1911,1.8368,51.5509,10.561,27.9423,8.4066,-0.0090941,0.25042,7.7666,0.77666,0.18407,1.0458,
212,1,27,15074,-19.5832,0.27547,-2.1718,0.29391,53.2571,9.6705,32.9559,8.7176,-0.052672,-0.044745,7.7245,0.77245,0.20806,1.0539,
212,1,28,15224,-20.0206,16.9729,-1.1661,1.7883,49.6264,11.4319,31.1503,7.83,-0.093336,-0.37488,6.9511,0.69511,0.1661,1.1296,
212,1,29,15374,-17.5225,17.7889,0.22598,3.0851,43.1374,11.2454,26.9725,6.3038,-0.13374,-0.48351,8.8275,0.88275,0.23116,1.1269,
212,1,30,15524,-15.559,9.0662,6.8847,6.9098,48.8313,13.7153,25.3983,5.3809,-0.25999,0.086681,11.1943,1.1194,0.24828,1.0043,
212,1,31,15674,-11.7483,9.3782,12.2977,3.0692,53.2015,10.1205,25.7078,5.6717,-0.3782,0.093141,11.4138,1.1414,0.1601,1.0046,
212,1,32,15824,-5.2619,3.1422,16.2171,5.4207,50.3856,8.6634,26.3288,7.8451,0.080713,0.035865,8.7446,0.87446,0.19387,1.0126,
212,1,33,15974,-3.9577,0.48602,21.517,0.97295,49.2733,14.6256,27.5675,8.2689,0.022172,-0.2887,8.8817,0.88817,0.28606,1.0077,
212,1,34,16124,-4.176,0.43059,22.19,0.51703,49.6993,16.899,28.1571,8.5617,0.11012,-0.27606,12.1043,1.2104,0.31141,1.0014,
212,1,35,16274,-5.9295,7.0628,19.7438,5.9882,51.729,15.4474,25.8862,9.1464,-0.45542,-0.030943,11.5963,1.1596,0.2842,1.0085,
212,1,36,16424,-9.6028,9.8,9.4128,9.5744,56.308,18.3742,24.488,8.6313,-0.49369,-0.035712,9.0469,0.90469,0.22355,1.0575,
212,1,37,16574,-8.1955,7.7625,3.9816,5.5569,56.9376,16.1693,26.9079,10.4276,-0.37041,0.077405,8.6843,0.86843,0.21876,1.1407,
212,1,38,16724,-4.0709,1.0878,12.017,7.5088,55.1829,10.3918,28.1729,10.075,0.11837,-0.38701,9.2515,0.92515,0.13117,1.0357,
212,1,39,16874,-6.7038,3.9555,17.2823,0.78451,54.8995,9.2784,28.1625,9.7979,0.1565,0.027743,9.2226,0.92226,0.086181,1.0115,
212,1,40,17024,-8.2088,2.8759,14.4502,3.322,51.1917,10.6927,27.1875,11.2978,-0.15912,-0.05267,9.0303,0.90303,0.091217,1.0045,
212,1,41,17174,-5.7094,1.0286,10.9334,2.5006,48.5112,15.9676,24.3423,9.4706,-0.02598,-0.3856,9.5914,0.95914,0.086787,1.0054,
212,1,42,17324,-5.0354,0.62568,9.5875,1.2294,48.7066,15.2369,29.9787,11.0439,-0.14981,0.45924,9.6642,0.96642,0.035782,1.0024,
212,1,43,17474,-8.1503,3.3252,9.2498,2.4226,48.6289,11.4819,35.1585,10.5127,0.12396,0.26322,9.8598,0.98598,0.055873,1.0032,
212,1,44,17624,-11.8902,1.2435,11.1215,3.2341,47.5358,10.4924,28.0099,11.396,0.022358,0.24052,10.2971,1.0297,0.067188,1.0017,
212,1,45,17774,-13.4923,1.3032,12.9988,1.6927,48.9997,13.1812,26.3186,11.9831,-0.12589,-0.18614,9.0955,0.90955,0.14401,1.0024,
212,1,46,17924,-13.899,1.2318,10.0457,4.5242,51.4392,14.7555,28.8512,10.6372,0.019115,0.13558,7.938,0.7938,0.092562,1.0011,
212,1,47,18074,-12.1456,1.9982,7.8029,4.4944,51.6907,12.1901,28.2702,9.051,0.076859,-0.0057962,8.0254,0.80254,0.087109,1.001,
212,1,48,18224,-11.2935,1.6478,8.1472,3.9205,48.0155,12.0832,30.8868,11.5198,0.20241,-0.2209,8.5712,0.85712,0.075245,1.001,
212,1,49,18374,-11.8057,1.2065,9.7643,3.417,47.5515,12.7603,28.7775,10.9134,-0.18309,-0.0059171,9.441,0.9441,0.062977,1.0011,
212,1,50,18524,-11.4382,1.2312,11.3583,1.7798,47.6943,12.3022,24.6457,8.198,-0.31882,-0.12569,9.4533,0.94533,0.047786,1.0013,
212,1,51,18674,-9.8111,1.9617,8.9471,3.5848,46.7948,10.3845,25.6803,8.9462,-0.06347,-0.16549,9.0675,0.90675,0.02725,1.0021,
212,1,52,18824,-9.9057,2.1216,6.8404,3.4131,47.2893,7.6906,29.2472,10.4418,0.096015,-0.28214,9.1461,0.91461,0.045602,1.0008,
212,1,53,18974,-12.5075,2.7979,5.8804,3.1576,47.2395,7.7136,28.5975,11.3982,-0.15354,0.38486,9.8243,0.98243,0.071793,1.0018,
212,1,54,19124,-16.3844,4.5145,7.5302,3.9809,48.8333,10.3922,25.4202,10.0283,0.12739,0.3641,10.1925,1.0192,0.042749,1.0005,
212,1,55,19274,-17.9951,3.3221,9.5746,3.518,49.9024,9.9369,26.2335,8.9212,0.40632,0.31777,10.6751,1.0675,0.07895,1.0011,
212,1,56,19424,-17.0037,2.9604,8.3814,3.9527,47.233,8.4867,28.1408,9.85,-0.07266,-0.063418,10.9482,1.0948,0.058267,1.0004,
212,1,57,19574,-16.152,3.7939,6.4926,3.4737,47.0048,7.4796,29.9706,9.0064,0.0218,0.015137,10.5583,1.0558,0.033637,1.0008,
212,1,58,19724,-14.5923,2.96,3.9785,2.4644,50.8913,6.0025,26.2307,7.8329,0.13986,-0.15553,9.9248,0.99248,0.071759,1.0011,
212,1,59,19874,-15.2142,2.3825,4.897,3.7122,55.1139,10.7551,24.3357,6.9563,-0.16519,-0.071425,8.912,0.8912,0.048549,1.0005,
212,1,60,20024,-15.3765,2.4496,5.6135,3.4622,54.618,16.0939,25.485,6.2969,-0.44117,0.007966,8.4191,0.84191,0.022427,1.0112,
212,1,61,20174,-13.9107,1.879,4.565,2.4791,55.1166,14.4088,27.5992,7.2351,-0.46273,-0.085256,8.8812,0.88812,0.08625,1.0116,
212,1,62,20324,-14.4947,2.0878,5.5024,2.8769,56.7621,7.4436,30.5464,6.7511,0.22347,-0.14377,9.1708,0.91708,0.080163,1.0131,
212,1,63,20474,-14.8046,1.9776,4.4841,3.0632,57.399,12.3125,33.622,11.6245,0.31268,0.12343,7.7219,0.77219,0.15168,1.0019,
212,2,1,29374,-12.5154,2.1794,5.1786,2.0017,49.6828,8.9215,22.0297,5.2981,-0.175,-0.18332,7.7078,0.77078,0.344,1.0159,
212,2,2,29524,-10.462,3.0115,4.2079,2.1209,45.4754,9.6513,23.489,6.8426,0.10362,0.014117,13.4928,1.3493,0.35842,1.0036,
212,2,3,29674,-9.1306,1.6682,3.7276,1.627,44.1341,10.3289,23.1841,6.7615,0.30521,0.077229,15.4545,1.5455,0.21773,1.0015,
212,2,4,29824,-10.47,1.4841,4.4907,1.9308,43.9762,6.8864,23.3513,7.5891,0.10337,0.053377,13.1939,1.3194,0.15369,1.004,
212,2,5,29974,-10.6448,1.4043,4.5408,2.278,47.1375,7.4487,22.6161,7.3451,0.02001,0.13006,12.0958,1.2096,0.096319,1.0041,
212,2,6,30124,-10.0978,1.5019,5.0384,2.1753,52.4148,11.0844,22.897,5.6028,-0.12474,-0.085889,12.4988,1.2499,0.10826,1.0021,
212,2,7,30274,-10.5923,1.746,5.8572,2.2006,50.4158,11.8457,23.2984,5.2726,-0.03651,-0.02314,13.4958,1.3496,0.12046,1.0012,
212,2,8,30424,-10.9428,1.6244,5.358,2.5184,48.4467,16.2358,24.1718,4.4237,0.18334,0.17066,15.1772,1.5177,0.13562,1.0056,
212,2,9,30574,-11.4774,1.6511,4.7288,1.9135,53.8727,18.3592,26.8521,6.0354,0.09407,0.16992,16.1634,1.6163,0.10109,1.0082,
212,2,10,30724,-12.8098,1.2291,5.8096,1.7452,50.4027,17.7256,26.6771,6.3122,-0.0061737,0.37224,15.3768,1.5377,0.1757,1.0068,
212,2,11,30874,-13.9636,1.4735,5.1358,2.2065,42.0218,19.8063,26.9184,5.0097,0.354,-0.25817,15.0449,1.5045,0.24646,1.0024,
212,2,12,31024,-13.5488,1.7087,5.3491,2.3203,36.2735,19.5445,26.9296,4.7866,0.18645,-0.37528,12.7785,1.2779,0.33355,1.0485,
212,2,13,31174,-11.9431,2.0714,3.6649,4.6512,43.6037,20.5835,25.1277,4.665,0.21255,0.31582,9.4078,0.94078,0.089354,1.0168,
212,2,14,31324,-10.8081,2.1234,-1.1957,3.5456,47.0012,19.0423,25.9265,7.2744,0.10374,0.24675,8.8312,0.88312,0.040737,1.0204,
212,2,15,31474,-9.8198,3.036,0.19936,5.3001,44.8332,17.9906,25.6873,7.0377,-0.12213,-0.071746,7.8614,0.78614,0.14257,1.0199,
212,2,16,31624,-7.5009,3.5223,0.24903,5.1804,45.3472,18.112,25.4951,5.2724,-0.34104,0.074023,7.3881,0.73881,0.14078,1.0172,
212,2,17,31774,-6.9674,2.2032,-4.0469,3.629,55.3155,26.1964,29.017,5.4154,-0.57939,-0.25723,7.7616,0.77616,0.1747,1.0035,
212,2,18,31924,-7.7644,2.1486,-2.5646,4.9228,55.7324,23.7291,30.4734,3.1292,-0.41522,0.033601,5.2883,0.52883,0.28431,1.0041,
212,2,19,32074,-8.246,1.9489,1.1537,3.0583,45.2094,8.3103,30.0247,2.2685,-0.14229,-0.034911,2.1651,0.21651,0.15307,1.0915,
212,2,20,32224,-9.2187,1.2506,1.472,2.698,51.3516,11.1968,33.1324,7.8182,-0.064553,0.059495,2.1998,0.21998,0.13094,1.103,
212,2,21,32374,-9.2793,1.64,2.9891,3.2445,48.6431,12.2223,31.4487,11.0184,0.045451,0.38648,3.6993,0.36993,0.18604,1.5151,
212,2,22,32524,-8.4329,2.9993,6.4414,6.2524,46.5897,14.1463,27.2759,11.5974,0.64964,-0.024037,5.4241,0.54241,0.26597,1.0296,
212,2,23,32674,-7.7094,2.6032,1.1757,9.0991,46.9267,18.7568,28.5472,12.8916,0.44178,-0.31267,6.5847,0.65847,0.26993,1.2401,
212,2,24,32824,-7.0135,1.1865,-5.9941,0.94057,44.101,19.3953,29.5969,12.9827,-0.28104,-0.37249,7.2684,0.72684,0.23069,2.7436,
212,2,25,32974,-5.8217,0.43472,-6.2351,0.17363,52.9386,22.8533,29.3846,10.5101,-0.10132,-0.51305,7.5955,0.75955,0.079254,1.014,
212,2,26,33124,-5.5189,0.11218,-5.9456,0.43418,55.4383,17.8053,34.2338,10.6029,-0.26118,0.12024,5.5173,0.55173,0.21081,1.0368,
212,2,27,33274,-5.4785,0.11872,-5.461,0.36081,50.6053,14.9675,32.9051,11.3889,-0.10365,-0.046575,3.5394,0.35394,0.16682,1.2321,
212,2,28,33424,-5.312,0.2068,-5.081,0.24553,61.0585,20.3777,31.6349,9.5087,0.51444,0.34338,5.4809,0.54809,0.26544,1.1855,
212,2,29,33574,-5.3564,0.24845,-4.8445,0.12236,60.7269,17.732,32.9522,8.9295,0.65052,0.24881,4.9279,0.49279,0.3023,1.0338,
212,2,30,33724,-5.5724,0.13711,-4.7368,0.17871,52.4527,15.5724,27.1597,6.5693,-0.022581,-0.14765,1.9054,0.19054,0.059635,1.0875,
212,2,31,33874,-5.6662,0.17035,-4.3649,0.35837,49.9612,18.9047,24.0937,5.2615,0.03652,0.13124,3.0346,0.30346,0.17179,1.4794,
212,2,32,34024,-5.4503,0.37035,-4.0122,0.21502,54.8512,22.8039,25.2713,8.1736,0.13697,-0.036207,6.3174,0.63174,0.22951,1.0547,
212,2,33,34174,-4.8706,0.40088,-4.1826,0.36284,51.2811,23.327,24.836,6.9535,-0.49867,-0.44371,7.8252,0.78252,0.13058,1.0825,
212,2,34,34324,-4.1442,0.53633,-4.494,0.25499,38.0544,17.3638,23.2978,2.9076,-0.089094,0.37242,5.5673,0.55673,0.2315,1.0507,
212,2,35,34474,-3.3346,0.43761,-4.7244,0.18232,32.5801,16.5517,23.1972,3.2647,-0.24327,-0.22122,6.4429,0.64429,0.29292,1.0071,
212,2,36,34624,-2.863,0.23125,-4.8308,0.15661,39.1322,17.5526,22.5203,2.4661,0.18899,0.02401,8.0835,0.80835,0.17435,1.0026,
212,2,37,34774,-2.7549,0.12855,-4.5191,0.31415,43.8093,17.8413,25.7535,6.8267,0.15348,-0.020348,7.8402,0.78402,0.16268,1.0083,
212,2,38,34924,-3.239,0.52161,-4.2148,0.10953,46.7464,18.916,27.2389,6.2524,-0.45164,0.23407,8.0226,0.80226,0.18143,1.0204,
212,2,39,35074,-4.0921,0.48422,-4.0576,0.18107,59.8516,21.8208,27.6782,4.9486,-0.11467,-0.41314,8.3444,0.83444,0.20851,1.0106,
212,2,40,35224,-4.6777,0.33195,-3.6811,0.29524,50.3392,26.0249,33.7703,11.9807,0.62397,-0.22172,8.6282,0.86282,0.16642,1.1858,
212,2,41,35374,-5.1917,0.32608,-3.2569,0.25937,35.6487,12.4372,31.8798,13.7318,0.092398,0.36161,5.8422,0.58422,0.24286,1.3655,
212,2,42,35524,-5.8633,0.4406,-2.9686,0.20751,34.5752,9.1512,25.6519,7.4249,0.11953,-0.11695,5.182,0.5182,0.18553,1.0555,
212,2,43,35674,-6.2939,0.26244,-2.7798,0.20532,37.3568,9.6111,34.212,14.9265,0.023571,-0.21263,7.3012,0.73012,0.18278,1.0159,
212,2,44,35824,-6.0491,0.37444,-2.5295,0.2844,45.3575,17.721,35.1864,17.2454,0.34247,-0.39193,7.5537,0.75537,0.19401,1.037,
212,2,45,35974,-5.5834,0.23216,-2.1111,0.33002,48.6485,19.6585,31.8686,13.5867,0.035541,0.33178,7.4195,0.74195,0.1634,1.0622,
212,2,46,36124,-5.3085,0.1511,-1.7297,0.24046,48.3794,18.3623,38.165,14.2042,-0.31524,-0.1192,7.8818,0.78818,0.17116,1.0656,
212,2,47,36274,-5.2158,0.13866,-1.3926,0.2689,53.0217,20.3283,31.9282,14.5577,-0.47479,-0.30161,5.3466,0.53466,0.31848,1.2809,
213,1,1,11622,4.1445,6.4777,-22.9415,5.8596,54.5035,13.8687,23.7215,6.9854,-0.048296,0.51014,7.9237,0.79237,0.22117,1.0115,
213,1,2,11772,5.009,6.537,-25.637,4.4034,46.2464,15.0399,26.7057,6.2979,0.16272,-0.14012,12.4611,1.2461,0.29154,1.0097,
213,1,3,11922,4.7695,6.27,-22.4884,5.3198,48.1378,15.8383,27.4262,9.493,-0.10127,-0.23091,15.083,1.5083,0.10913,1.0047,
213,1,4,12072,7.6837,3.131,-17.6417,5.1472,51.5095,11.9667,25.9655,9.2041,-0.17323,-0.15645,15.7193,1.5719,0.073454,1.0017,
213,1,5,12222,5.8645,3.1829,-15.3608,3.7645,49.6182,10.4601,25.0036,5.4004,-0.12799,-0.28419,16.1872,1.6187,0.040934,1.002,
213,1,6,12372,0.95638,12.8385,-14.4775,5.0813,47.8546,18.0577,24.6039,6.4619,-0.23834,0.26043,15.655,1.5655,0.076029,1.0083,
213,1,7,12522,3.72,16.2834,-13.0203,4.9881,50.739,19.465,22.3991,5.6108,-0.054076,0.18606,13.9437,1.3944,0.14505,1.1115,
213,1,8,12672,5.412,10.6653,-11.8083,3.8359,56.4974,14.8034,23.6219,4.3975,-0.011459,-0.12981,13.8696,1.387,0.13984,1.0145,
213,1,9,12822,3.6703,7.1511,-13.0966,5.0324,57.716,13.4212,24.1193,3.6539,0.039786,-0.15038,14.2931,1.4293,0.11069,1.0048,
213,1,10,12972,5.9862,7.3703,-16.7475,4.5508,57.2644,12.0755,25.7011,4.1474,0.052391,0.10318,13.0932,1.3093,0.073518,1.0011,
213,1,11,13122,4.7143,6.2895,-16.9212,5.6269,58.5816,12.5606,25.016,5.555,-0.14226,0.22707,13.5864,1.3586,0.10901,1.0007,
213,1,12,13272,-0.4635,10.25,-17.2392,5.741,59.7034,13.5114,22.0984,5.5855,-0.31748,0.10864,13.7889,1.3789,0.087586,1.001,
213,1,13,13422,-1.2922,9.912,-18.6459,3.9518,53.2127,9.1039,23.9873,4.6543,-0.39574,0.15764,12.903,1.2903,0.064633,1.0019,
213,1,14,13572,2.3965,8.1516,-18.4367,4.7523,50.6378,7.6084,24.8482,3.7885,-0.22414,-0.32115,13.8269,1.3827,0.15177,1.0022,
213,1,15,13722,2.2996,7.8877,-15.507,5.36,48.8838,8.4239,23.9222,7.6291,-0.24517,-0.16733,15.607,1.5607,0.11871,1.0024,
213,1,16,13872,4.4622,7.033,-15.8717,4.8827,50.3136,12.4634,24.5904,7.6171,0.43308,0.047935,15.2334,1.5233,0.1212,1.0025,
213,1,17,14022,6.4983,10.1785,-19.5093,5.5348,51.5684,13.6533,25.5379,4.2423,0.051936,0.22371,14.4804,1.448,0.058082,1.0037,
213,1,18,14172,1.8973,10.1296,-18.0149,5.8119,50.815,12.3797,23.1107,4.9348,-0.27531,0.29092,14.3669,1.4367,0.11562,1.0011,
213,1,19,14322,2.0283,7.109,-16.311,4.1836,48.205,10.5496,21.5618,4.8563,-0.015518,-0.015962,11.7635,1.1763,0.25239,1.0123,
213,1,20,14472,5.9335,4.6493,-16.0474,4.6774,43.7491,8.1587,22.7585,5.0621,0.35868,0.089646,10.0124,1.0012,0.087378,1.018,
213,1,21,14622,4.9374,2.4194,-16.9614,4.4758,44.6349,9.0405,24.5647,4.8309,-0.078626,0.24266,10.8186,1.0819,0.069342,1.0018,
213,1,22,14772,6.033,3.6113,-17.9257,4.346,50.4491,11.2872,26.1116,5.2147,0.18174,0.020505,11.1369,1.1137,0.052714,1.002,
213,1,23,14922,11.4186,15.0022,-21.9063,7.5229,54.0471,15.7904,27.5203,5.4732,0.59084,-0.22654,9.9454,0.99454,0.16139,1.0335,
213,1,24,15072,7.5614,16.869,-23.2568,7.6662,48.9471,17.2871,28.1302,8.1736,0.70942,-0.03095,7.705,0.7705,0.16433,1.0543,
213,1,25,15222,-0.12627,5.3222,-19.7513,5.4487,41.0496,11.6048,26.4559,7.8531,0.37491,0.45209,7.6757,0.76757,0.12433,1.0265,
213,1,26,15372,2.0063,7.2238,-20.6124,4.1729,40.334,10.6323,26.7287,3.8717,0.11108,0.18086,9.0305,0.90305,0.061579,1.0068,
213,1,27,15522,4.0636,6.9849,-20.5956,4.3155,47.1189,13.8819,25.4029,4.7982,-0.056322,0.14556,9.7368,0.97368,0.11868,1.0129,
213,1,28,15672,4.1126,8.3927,-19.5876,5.2988,47.0639,18.4241,25.7162,6.0775,0.067388,0.029919,10.7026,1.0703,0.12557,1.0094,
213,1,29,15822,5.8995,8.5559,-19.0467,5.1863,43.8706,17.5275,27.4003,5.9479,0.18589,-0.17525,11.073,1.1073,0.055947,1.0034,
213,1,30,15972,3.1411,13.5655,-17.6768,5.0462,49.7891,16.0975,24.3337,4.7894,-0.11662,-0.18168,12.3221,1.2322,0.17052,1.013,
213,1,31,16122,0.043572,13.559,-17.0195,5.1604,52.385,16.3708,22.8839,3.4196,-0.081905,-0.34533,15.489,1.5489,0.19742,1.0294,
213,1,32,16272,2.0383,12.0726,-18.4919,4.636,50.453,15.504,23.4285,3.8558,0.045857,0.25285,16.5393,1.6539,0.081314,1.0156,
213,1,33,16422,2.1588,12.0233,-20.6166,4.2324,49.7785,14.185,23.2973,4.2822,0.083433,0.31001,14.8351,1.4835,0.12579,1.011,
213,1,34,16572,8.5918,12.0613,-20.2649,4.6972,53.9348,13.4988,23.5453,4.0681,0.0036899,0.29314,13.5201,1.352,0.12416,1.0105,
213,1,35,16722,11.802,10.1316,-16.1037,6.3594,50.1177,13.9082,29.6579,8.7946,-0.010492,-0.23336,14.0934,1.4093,0.15531,1.0016,
213,1,36,16872,14.1203,11.3995,-16.8198,6.3962,48.1016,13.5786,30.2872,9.4523,0.32707,-0.2344,14.8526,1.4853,0.11172,1.0005,
213,1,37,17022,15.9806,10.9656,-21.3268,3.9659,48.4479,14.8873,25.4538,4.5374,0.42006,0.25108,14.0941,1.4094,0.12141,1.0009,
213,1,38,17172,10.7228,6.8653,-20.8759,4,46.3231,13.6129,24.4184,4.1149,0.24681,-0.018427,12.7834,1.2783,0.11958,1.0007,
213,1,39,17322,17.3341,13.4719,-20.6106,4.7811,50.5505,15.0042,24.8311,5.2879,-0.060532,0.4782,12.1305,1.2131,0.11303,1.0036,
213,1,40,17472,18.3261,13.0297,-19.78,4.6472,50.3927,12.5757,24.6802,5.2462,-0.072656,0.61519,11.384,1.1384,0.13228,1.0009,
213,1,41,17622,9.7218,5.5379,-15.4581,5.3795,46.7851,6.4774,21.9101,3.7503,0.17397,0.50518,10.1291,1.0129,0.087914,1.0002,
213,1,42,17772,6.2862,4.7384,-16.6175,6.5168,48.9637,10.7606,21.0469,5.7113,-0.14122,0.095213,10.6059,1.0606,0.10829,1.0009,
213,1,43,17922,10.0052,9.0517,-18.9099,5.106,49.8361,14.6007,23.2226,6.5405,0.042349,0.071555,11.4208,1.1421,0.035477,1.0046,
213,1,44,18072,13.5796,7.3755,-16.8295,5.0891,48.0126,14.606,24.1877,4.4187,0.4247,-0.046935,11.7446,1.1745,0.059552,1.0049,
213,1,45,18222,9.2318,5.0907,-17.4644,4.8492,50.2396,12.9676,22.6854,3.8246,0.37372,0.16218,11.7868,1.1787,0.076284,1.0023,
213,1,46,18372,9.0888,6.9768,-20.2319,4.4383,54.9675,11.2036,23.112,3.1696,0.47898,0.11481,12.3685,1.2368,0.12352,1.0044,
213,1,47,18522,12.3681,8.5711,-21.8674,4.6338,56.5065,13.6828,20.66,4.3465,0.17507,0.21188,13.0515,1.3051,0.080414,1.0031,
213,1,48,18672,9.4221,8.1944,-22.8464,5.7804,55.004,13.8998,19.4017,4.0689,-0.067957,0.11377,12.2972,1.2297,0.097144,1.0032,
213,1,49,18822,5.3316,7.0906,-24.7335,5.4192,52.576,12.37,22.6586,4.895,0.36421,0.096024,11.6576,1.1658,0.079536,1.0028,
213,1,50,18972,7.6023,8.2772,-22.6909,8.091,56.4262,14.0984,25.877,7.9,0.51037,0.2664,11.671,1.1671,0.076195,1.0032,
213,1,51,19122,7.9502,6.5653,-18.0342,9.8179,56.6665,12.1332,28.452,8.7826,0.26496,0.085386,11.3056,1.1306,0.097042,1.0022,
